"Регулировка мощности";"Вес";"Уровень шума";"Тип инфракрасного обогревателя";"Уровни мощности";"Защитные функции";"Установка тепловой завесы";"Изображение";"Термостат";"Количество секций";"Максимальный воздухообмен";"Наименование";"Габариты (ШхВхГ)";"Тип";"Напряжение";"Поворот корпуса";"Удобство использования";"Потребляемая энергия";"Тип нагревательного элемента";"Вентиляция без нагрева";"Дополнительная информация";"Каминный эффект";"Ионизатор";"Цена";"Управление";"Пылевой фильтр";"Увлажнитель";"Варианты монтажа";"Площадь обогрева";"Максимальный нагрев поверхности";"Вентилятор";"Мощность обогрева";"Таймер"
"есть";7.5;50;"";"3300/1650 Вт";"отключение при перегреве";"";"fubagbora-33-m.jpg";"есть";"";"400 куб.м/ч";"FUBAG Bora 33 M";"";"тепловая пушка";"220/230 В";"";"ручка";0;"ТЭН";"есть";"";"";"";2225;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"есть";0;"нет"
"есть";8.0;0;"";"5000/2150 Вт";"";"";"fubagbora-50th.jpg";"есть";"";"400 куб.м/ч";"FUBAG Bora 50TH";"";"тепловая пушка";"380/400 В";"";"ручка";2800;"";"есть";"";"";"";3573;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"есть";13.5;52;"";"9000/6000/3000 Вт";"отключение при перегреве";"";"fubagbora-90th.jpg";"есть";"";"800 куб.м/ч";"FUBAG Bora 90TH";"";"тепловая пушка";"380/400 В";"";"ручка";5200;"ТЭН";"есть";"";"";"";0;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"есть";4.2;0;"";"2000/1000 Вт";"отключение при перегреве";"";"fubagsirocco-20-m.jpg";"есть";"";"279 куб.м/ч";"FUBAG SIROCCO 20 M";"32x29.9x34.6 см";"тепловая пушка";"220/230 В";"";"ручка";0;"";"";"";"";"";2157;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"Frico"
"";15.5;0;"";"";"отключение при перегреве";"горизонтальная, макс. высота установки 2.50м";"fricoac203.jpg";"есть";"";"";"Frico AC203";"98.5x25x24 см";"тепловая завеса";"";"";"";0;"";"";"может устанавливаться в подвесной потолок, решетки для подвесного потолка опционально";"";"";28238;"электронное, пульт ДУ, выключатель со световым индикатором";"";"";"настенный, потолочный";0;"";"есть";3000;"нет"
"есть";16.0;51;"";"3000/2000 Вт";"";"горизонтальная, макс. высота установки 2.50м";"fricoac203c.jpg";"есть";"";"1200 куб.м/ч";"Frico AC203C";"98.5x24x25 см";"тепловая завеса";"";"";"";0;"";"";"может устанавливаться в подвесной потолок";"";"";28430;"регулировка температуры";"";"";"настенный, потолочный";0;"";"есть";0;"нет"
"есть";27.0;52;"";"5000/2500 Вт";"";"горизонтальная, макс. высота установки 2.50м";"fricoac205.jpg";"есть";"";"1900 куб.м/ч";"Frico AC205";"150x24x25 см";"тепловая завеса";"380/400 В";"";"";0;"";"";"может устанавливаться в подвесной потолок";"";"";35082;"";"";"";"настенный, потолочный";0;"";"есть";0;"нет"
"есть";15.5;51;"";"5500/2800 Вт";"";"горизонтальная, макс. высота установки 2.50м";"fricoac206.jpg";"есть";"";"1200 куб.м/ч";"Frico AC206";"98.5x24x25 см";"тепловая завеса";"380/400 В";"";"";0;"";"";"может устанавливаться в подвесной потолок";"";"";29917;"";"";"";"настенный, потолочный";0;"";"есть";0;"нет"
"есть";17.4;51;"";"9000/4500 Вт";"";"горизонтальная, макс. высота установки 2.50м";"fricoac209.jpg";"есть";"";"1200 куб.м/ч";"Frico AC209";"98.5x24x25 см";"тепловая завеса";"380/400 В";"";"";0;"";"";"может устанавливаться в подвесной потолок";"";"";33212;"";"";"";"настенный, потолочный";0;"";"есть";0;"нет"
"есть";31.0;54;"";"9000/4500 Вт";"";"горизонтальная, макс. высота установки 2.50м";"fricoac209xl.jpg";"";"";"2400 куб.м/ч";"Frico AC209XL";"194.5x24x25 см";"тепловая завеса";"380/400 В";"";"";0;"";"";"может устанавливаться в подвесной потолок";"";"";52362;"";"";"";"настенный, потолочный";0;"";"есть";0;"нет"
"есть";27.0;52;"";"10000/5000 Вт";"";"горизонтальная, макс. высота установки 2.50м";"fricoac210.jpg";"есть";"";"1900 куб.м/ч";"Frico AC210";"150x24x25 см";"тепловая завеса";"380/400 В";"";"";0;"";"есть";"может устанавливаться в подвесной потолок";"";"";0;"регулировка температуры";"";"";"настенный, потолочный";0;"";"есть";0;"нет"
"есть";27.0;52;"";"12000/6000 Вт";"";"горизонтальная, макс. высота установки 2.50м";"fricoac212.jpg";"";"";"1900 куб.м/ч";"Frico AC212";"150x24x25 см";"тепловая завеса";"380/400 В";"";"";0;"";"есть";"может устанавливаться в подвесной потолок";"";"";39826;"регулировка температуры";"";"";"настенный, потолочный";0;"";"есть";0;"нет"
"есть";37.0;54;"";"15000/7500 Вт";"";"горизонтальная, макс. высота установки 2.50м";"fricoac215xl.jpg";"есть";"";"2400 куб.м/ч";"Frico AC215XL";"194.5x24x25 см";"тепловая завеса";"380/400 В";"";"";0;"";"есть";"может устанавливаться в подвесной потолок";"";"";54130;"регулировка температуры";"";"";"настенный, потолочный";0;"";"есть";0;"нет"
"есть";47.0;61;"";"9000/6000 Вт";"отключение при перегреве";"горизонтальная, высота установки 1.80 - 2.50 м";"fricoacch10e.jpg";"есть";"";"1900 куб.м/ч";"Frico ACCH10E";"100x39.3x31.4 см";"тепловая завеса";"";"";"";0;"";"есть";"подключение 220/380";"";"";175115;"";"";"есть";"настенный";0;"";"есть";0;"нет"
"есть";63.0;62;"";"12000/8000 Вт";"отключение при перегреве";"горизонтальная, высота установки 1.80 - 2.50 м";"fricoacch15e.jpg";"есть";"";"2600 куб.м/ч";"Frico ACCH15E";"150x39.3x31.4 см";"тепловая завеса";"";"";"";0;"";"есть";"подключение 220/380";"";"";192088;"";"";"есть";"настенный";0;"";"есть";0;"нет"
"есть";95.0;64;"";"18000/12000 Вт";"отключение при перегреве";"горизонтальная, высота установки 1.80 - 2.50 м";"fricoacch20e.jpg";"есть";"";"2600 куб.м/ч";"Frico ACCH20E";"200x39.3x31.4 см";"тепловая завеса";"";"";"";0;"";"есть";"подключение 220/380";"";"";232730;"";"";"есть";"настенный";0;"";"есть";0;"нет"
"есть";110.0;65;"";"18000/12000 Вт";"отключение при перегреве";"горизонтальная, высота установки 1.80 - 2.50 м";"fricoacch25e.jpg";"есть";"";"4500 куб.м/ч";"Frico ACCH25E";"250x39.3x31.4 см";"тепловая завеса";"";"";"";0;"";"есть";"подключение 220/380";"";"";255505;"";"";"есть";"настенный";0;"";"есть";0;"нет"
"есть";126.0;65;"";"24000/16000 Вт";"отключение при перегреве";"горизонтальная, высота установки 1.80 - 2.50 м";"fricoacch30e.jpg";"есть";"";"5100 куб.м/ч";"Frico ACCH30E";"300x39.3x31.4 см";"тепловая завеса";"";"";"";0;"";"есть";"подключение 220/380";"";"";279228;"";"";"есть";"настенный";0;"";"есть";0;"нет"
"есть";9.0;48;"";"3000/2000 Вт";"";"горизонтальная, макс. высота установки 1.50м";"fricoacf-3.jpg";"есть";"";"400 куб.м/ч";"Frico ACF-3";"79.4x20.4x11.7 см";"тепловая завеса";"";"";"";0;"";"есть";"";"";"";12621;"регулировка температуры";"";"";"настенный";0;"";"есть";0;""
